epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
18,4736,5600,-0.4502,-0.9821,0.1361,4.3585,-0.0720,0.3503,9440.7
19,64,5620,0.2727,1.3794,0.3554,8.7982,-0.3365,0.3504,9460.5
19,384,5640,0.6972,0.9123,0.5852,4.4634,-0.1824,0.3504,9480.6
19,704,5660,0.0447,0.2543,0.3383,5.5449,-0.2026,0.3503,9499.5
19,1024,5680,-0.1777,-0.1329,0.0908,3.8274,-0.2853,0.3504,9521.8
19,1344,5700,-0.2693,0.7315,0.0595,3.7245,-0.1303,0.3503,9541.7
19,1664,5720,0.0016,0.4119,0.1184,3.7302,-0.3266,0.3502,9563.2
19,1984,5740,-0.0304,-0.0798,0.1810,3.8531,-0.1833,0.3502,9584.3
19,2304,5760,-0.3214,-0.5130,0.1739,7.5248,-0.1938,0.3503,9604.3
19,2624,5780,-0.3018,1.9458,0.1718,7.9960,-0.2794,0.3504,9625.4
19,2944,5800,-0.8075,0.1991,0.1782,6.6902,-0.1898,0.3505,9645.2
19,3264,5820,-0.2256,-0.8597,0.0855,6.3964,-0.4021,0.3505,9665.7
19,3584,5840,0.0235,-2.0924,0.1702,6.5514,-0.0678,0.3505,9685.3
19,3904,5860,0.1652,-1.1097,0.2174,5.3200,-0.0217,0.3506,9704.9
19,4224,5880,-0.0651,2.7262,0.2467,7.2928,-0.3728,0.3506,9722.8
19,4544,5900,-0.3864,-0.0567,0.0776,5.3086,0.1769,0.3507,9743.7
19,4864,5920,-0.3256,-0.5095,0.1079,6.0353,-0.2365,0.3508,9762.8
20,192,5940,-0.1901,-1.0046,0.1431,5.1300,0.1634,0.3510,9781.1
20,512,5960,-0.5993,-1.3836,0.1500,8.3314,-0.2231,0.3510,9799.3
20,832,5980,0.1893,-0.8853,0.3080,6.7499,-0.0814,0.3509,9817.2
20,1152,6000,0.0907,-1.5006,0.2254,4.9926,0.1785,0.3509,9834.8
20,1472,6020,0.5592,-0.5453,0.2337,6.2105,-0.1446,0.3508,9853.7
20,1792,6040,0.3395,0.8417,0.3076,7.1609,-0.3108,0.3508,9871.5
20,2112,6060,-0.3949,-2.2133,0.1656,6.8800,-0.1862,0.3506,9888.5
20,2432,6080,0.0244,0.6529,0.1188,7.0843,-0.2941,0.3506,9906.1
20,2752,6100,0.0351,0.1701,0.2242,5.9098,-0.2780,0.3507,9925.2
20,3072,6120,-0.2024,-0.2515,0.1998,8.1179,-0.1961,0.3507,9944.6
20,3392,6140,-0.3275,0.1285,0.2688,6.9160,-0.2959,0.3506,9963.0
