epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
10,4992,3120,0.4457,0.3792,0.1545,0.3756,4.5184,0.1919,0.0000,1.0000,0.0000,0.3558,7683.6
11,320,3140,0.0065,-0.3313,0.4901,0.2270,4.8968,-0.4061,0.0000,1.0000,0.0000,0.3558,7711.0
11,640,3160,-0.8335,0.0120,0.1156,0.2202,6.9153,-0.1586,-0.0000,1.0000,0.0000,0.3558,7736.3
11,960,3180,-0.2346,-1.6984,0.1858,0.1549,8.7367,-0.1366,0.0000,1.0000,0.0000,0.3557,7761.8
11,1280,3200,0.2989,0.7134,0.1127,0.2644,4.2388,-0.2260,0.0000,1.0000,0.0000,0.3555,7789.0
11,1600,3220,0.2704,-0.0149,0.1910,0.2178,4.5104,-0.2089,0.0000,1.0000,0.0000,0.3553,7815.7
11,1920,3240,-0.3120,-0.4451,0.2653,0.1112,4.1649,0.0748,0.0000,1.0000,0.0000,0.3552,7840.6
11,2240,3260,-0.4175,0.5053,0.0774,0.0974,5.4114,-0.1471,-0.0000,1.0000,0.0000,0.3549,7867.6
11,2560,3280,-0.4741,-0.6505,0.2210,0.1472,4.5671,0.0094,0.0000,1.0000,0.0000,0.3549,7895.2
11,2880,3300,0.9082,0.9205,0.0577,0.2724,7.2755,-0.3002,0.0000,1.0000,0.0000,0.3548,7922.3
11,3200,3320,-0.5365,0.1067,0.1469,0.0816,5.8843,-0.1681,0.0000,1.0000,0.0000,0.3550,7948.8
11,3520,3340,-0.3872,-1.1462,0.0792,0.0851,4.5268,0.1123,-0.0000,1.0000,0.0000,0.3550,7982.4
11,3840,3360,0.5457,0.1074,0.2355,0.1062,7.5458,-0.2780,-0.0000,1.0000,0.0000,0.3548,8018.1
11,4160,3380,-0.1394,-0.3503,0.0858,0.1327,7.4571,-0.0127,0.0000,1.0000,0.0000,0.3548,8050.8
11,4480,3400,-0.2162,-0.5500,0.0874,0.1440,3.1428,0.1513,0.0000,1.0000,0.0000,0.3548,8083.5
11,4800,3420,-0.0820,0.5068,0.2713,0.1288,4.3034,-0.2138,0.0000,1.0000,0.0000,0.3547,8111.9
12,128,3440,-0.1495,1.1824,0.2276,0.1066,8.1235,-0.1900,0.0000,1.0000,0.0000,0.3550,8141.5
12,448,3460,0.3352,-0.4393,0.0724,0.1959,6.6754,0.1421,-0.0000,1.0000,0.0000,0.3550,8169.4
12,768,3480,-0.4349,0.1137,0.2507,0.1328,4.1933,-0.1652,-0.0000,1.0000,0.0000,0.3548,8197.8
12,1088,3500,-0.3905,1.5008,0.1605,0.1642,5.3773,-0.3286,0.0000,1.0000,0.0000,0.3550,8227.0
