timestamp,avg_reward,total_loss,node_loss,link_loss,cand_loss
1777966474.0106409,0.524417,-13.426081,-0.407498,-1.439721,-11.578861
1777966480.378389,0.557481,-14.042520,-0.453154,-1.614981,-11.974384
1777966489.4337049,0.577005,-17.813929,-0.564105,-2.218562,-15.031261
1777966497.24211,0.498255,-5.436635,-0.180172,-0.585479,-4.670984
1777966501.6229498,0.610976,-9.499206,-0.283519,-0.765074,-8.450612
1777966505.3740249,0.608208,-12.293077,-0.365419,-1.221922,-10.705736
1777966512.277382,0.570287,-16.740705,-0.525194,-1.783992,-14.431520
1777966520.917452,0.526380,-9.609612,-0.295798,-1.157878,-8.155934
1777966527.0776792,0.521538,-7.591382,-0.250089,-0.879267,-6.462025
1777966533.6155179,0.555409,-9.058203,-0.287187,-1.122362,-7.648654
1777966540.390134,0.535555,-9.191055,-0.301668,-1.090003,-7.799384
1777966546.611973,0.553602,-9.734610,-0.311110,-1.047481,-8.376019
1777966552.54704,0.524872,-7.357327,-0.224091,-0.660635,-6.472601
1777966558.2482848,0.577452,-9.340405,-0.300256,-0.888854,-8.151294
1777966563.488927,0.583911,-11.976923,-0.368180,-1.229240,-10.379504
1777966569.866014,0.590577,-17.693600,-0.550696,-1.996459,-15.146445
1777966575.944691,0.546677,-10.587208,-0.327187,-1.318838,-8.941183
1777966581.490166,0.545427,-5.893928,-0.187380,-0.632858,-5.073690
1777966586.591286,0.571018,-13.100292,-0.419137,-1.386039,-11.295116
1777966591.9230049,0.531278,-8.764109,-0.281418,-0.902182,-7.580510
1777966597.416623,0.515819,-8.532733,-0.270986,-0.949682,-7.312066
1777966601.7097878,0.621285,-13.407192,-0.418899,-1.463925,-11.524368
1777966608.7873971,0.578554,-17.681971,-0.567841,-1.905777,-15.208352
1777966613.201191,0.589369,-8.180795,-0.266648,-0.956812,-6.957335
1777966618.381353,0.583399,-11.119000,-0.346767,-1.415151,-9.357083
1777966623.672294,0.581812,-12.188338,-0.384791,-0.993582,-10.809965
1777966630.1966689,0.548161,-16.455914,-0.516943,-1.826932,-14.112039
1777966635.485516,0.580225,-7.012248,-0.220512,-0.775814,-6.015922
1777966641.09082,0.548995,-11.055009,-0.346662,-1.067548,-9.640799
1777966645.702175,0.605618,-10.727085,-0.344453,-1.131960,-9.250672
1777966648.9310348,0.618860,-12.590462,-0.401448,-1.468611,-10.720403
1777966653.7161999,0.611331,-14.552446,-0.442634,-1.444348,-12.665464
1777966658.9709089,0.562115,-8.364506,-0.277197,-0.911816,-7.175493
1777966664.834131,0.555483,-7.409501,-0.220849,-0.737064,-6.451588
1777966668.887348,0.561340,-6.206160,-0.200434,-0.954596,-5.051130
1777966672.2758799,0.648773,-18.196222,-0.563127,-1.872967,-15.760128
1777966677.5664499,0.615051,-10.471415,-0.331550,-1.371278,-8.768587
1777966681.599147,0.627476,-10.889287,-0.346694,-1.107776,-9.434816
1777966685.9566379,0.584633,-10.852300,-0.339386,-1.047100,-9.465814
1777966690.805274,0.605893,-13.983948,-0.450254,-1.465028,-12.068666
1777966695.815509,0.564730,-10.578282,-0.327766,-1.211434,-9.039082
1777966699.777416,0.588161,-7.591678,-0.234447,-0.764481,-6.592750
1777966705.2859268,0.601909,-16.243155,-0.513036,-2.047261,-13.682857
1777966708.0041962,0.668133,-6.802247,-0.203174,-0.610767,-5.988307
1777966712.589376,0.548521,-10.059662,-0.324263,-1.032820,-8.702579
1777966715.256833,0.602796,-2.828563,-0.097477,-0.324650,-2.406436
1777966719.490145,0.658996,-14.465978,-0.464650,-1.490263,-12.511065
1777966724.881664,0.558242,-6.464773,-0.207671,-0.732605,-5.524497
1777966729.08368,0.627541,-12.833010,-0.420002,-1.356042,-11.056965
1777966732.7044082,0.586079,-5.882468,-0.173793,-0.577333,-5.131341
1777966737.698022,0.600720,-13.790958,-0.433603,-1.558296,-11.799060
1777966741.7203279,0.637952,-11.840816,-0.388873,-1.463626,-9.988317
1777966747.322797,0.617607,-18.827171,-0.607132,-1.780692,-16.439346
1777966751.18298,0.597287,-9.759811,-0.311358,-1.055327,-8.393126
1777966754.53707,0.699049,-13.826101,-0.442599,-1.448712,-11.934790
1777966758.324992,0.582683,-8.211822,-0.275539,-0.694862,-7.241421
1777966761.583395,0.595560,-10.734952,-0.367951,-1.236737,-9.130264
1777966765.129997,0.647812,-9.493793,-0.298942,-1.100189,-8.094663
1777966769.6444001,0.639871,-16.594812,-0.546215,-1.874656,-14.173941
1777966773.0698528,0.599958,-8.338030,-0.267788,-0.923766,-7.146476
1777966775.613467,0.673502,-9.177851,-0.296297,-1.328518,-7.553035
1777966778.238011,0.690638,-10.227901,-0.350227,-1.188794,-8.688879
1777966781.303039,0.622980,-6.281067,-0.212079,-0.771139,-5.297848
1777966784.593175,0.682301,-11.088518,-0.358042,-1.158644,-9.571832
1777966787.280171,0.687920,-11.404166,-0.394421,-1.208169,-9.801578
1777966788.95611,0.695393,-10.160698,-0.338306,-1.111679,-8.710713
1777966791.795848,0.663890,-10.157395,-0.351273,-1.094107,-8.712015
1777966795.515998,0.676809,-10.533293,-0.345559,-1.475520,-8.712214
1777966797.930967,0.737588,-9.441397,-0.309825,-0.912116,-8.219456
1777966800.385673,0.706765,-7.864716,-0.287469,-0.894825,-6.682421
1777966804.4230468,0.635134,-9.817533,-0.344539,-1.000495,-8.472499
1777966806.3857331,0.743542,-8.889147,-0.321946,-0.925253,-7.641948
1777966809.117428,0.728725,-9.367186,-0.340542,-1.097304,-7.929339
1777966811.755577,0.691541,-5.943709,-0.185743,-0.593875,-5.164092
1777966814.487865,0.718692,-10.471416,-0.385191,-1.277482,-8.808743
1777966816.78639,0.709094,-10.392573,-0.369070,-1.101479,-8.922024
1777966818.9623199,0.704017,-9.022354,-0.327544,-1.066570,-7.628240
1777966820.700314,0.780708,-7.746855,-0.279092,-0.870449,-6.597313
1777966823.042273,0.712030,-8.472471,-0.320506,-1.069494,-7.082471
1777966825.0229561,0.714758,-5.354387,-0.191775,-0.641043,-4.521569
1777966827.66136,0.717613,-11.310323,-0.375847,-1.133073,-9.801402
1777966830.3144588,0.672339,-7.150198,-0.246623,-0.704562,-6.199014
1777966832.7872481,0.705029,-5.913161,-0.209235,-0.784368,-4.919558
1777966835.030282,0.737666,-8.168751,-0.296644,-0.923646,-6.948462
1777966837.766772,0.733956,-6.527463,-0.233523,-0.812490,-5.481450
1777966840.72244,0.720812,-9.293440,-0.324621,-1.315735,-7.653083
1777966843.194006,0.689545,-6.371938,-0.249552,-0.954587,-5.167799
1777966845.60499,0.700054,-7.241701,-0.261509,-0.921643,-6.058549
1777966848.347507,0.700341,-7.006947,-0.269598,-0.945827,-5.791521
1777966850.1410859,0.735661,-6.670071,-0.248612,-0.867507,-5.553952
1777966852.178653,0.727364,-10.848860,-0.396222,-1.541861,-8.910777
1777966854.993899,0.718733,-11.268200,-0.395614,-1.207633,-9.664953
1777966856.994894,0.721148,-9.903677,-0.347302,-1.155944,-8.400431
1777966858.801051,0.748023,-3.594084,-0.128972,-0.408253,-3.056859
1777966861.551947,0.691259,-6.759659,-0.260608,-0.774862,-5.724189
1777966863.5596402,0.726670,-6.214930,-0.208415,-0.675676,-5.330839
1777966867.180347,0.692340,-8.829905,-0.322308,-1.126842,-7.380754
1777966870.405683,0.759997,-13.427487,-0.481510,-1.616817,-11.329161
1777966873.713971,0.702334,-9.076850,-0.321168,-1.022170,-7.733511
1777966875.610177,0.737398,-6.788207,-0.234258,-0.757830,-5.796119
1777966877.64881,0.711347,-4.563766,-0.167064,-0.640915,-3.755787
1777966879.523535,0.754240,-9.850091,-0.348940,-1.286770,-8.214380
1777966881.4587479,0.757308,-11.627608,-0.407160,-1.345090,-9.875359
1777966883.604952,0.732203,-10.751508,-0.396518,-1.586194,-8.768795
1777966885.915002,0.671003,-8.641552,-0.322915,-1.263932,-7.054705
1777966888.136234,0.730344,-7.550659,-0.265594,-0.763554,-6.521511
1777966890.687042,0.739161,-8.730258,-0.309159,-0.941457,-7.479642
1777966892.9661171,0.701097,-5.845068,-0.225212,-1.007553,-4.612302
1777966895.8665018,0.705519,-5.195154,-0.204806,-0.770232,-4.220116
1777966897.4546182,0.790258,-5.853088,-0.220014,-0.730975,-4.902099
1777966899.7872121,0.725273,-9.152645,-0.354897,-1.184558,-7.613190
1777966902.042905,0.729264,-8.976596,-0.342827,-1.093076,-7.540693
1777966903.9727008,0.759495,-7.437669,-0.287179,-0.935405,-6.215084
1777966906.023026,0.742615,-6.140584,-0.279193,-0.927075,-4.934316
1777966908.269283,0.736553,-7.421474,-0.306778,-1.000698,-6.113998
1777966910.218848,0.782493,-7.077107,-0.274658,-0.724520,-6.077929
1777966911.965158,0.792344,-9.409105,-0.383301,-1.270447,-7.755358
1777966914.101983,0.720163,-3.590245,-0.151056,-0.623418,-2.815771
1777966916.374034,0.750923,-8.922927,-0.336077,-1.109469,-7.477380
